release_puppet_DND_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GAB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GAZ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GBU_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GEL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GMB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GNE_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GON_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HAR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_IVC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_JAL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KAF_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KBO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KNG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KNY_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KON_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KUB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KZB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LBA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LBY_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LOA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LUN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MAJ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MAS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MAT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MLI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MLW_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MNG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MOS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MOZ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NGR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NIG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_OYO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_RWA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SEG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SHO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SHW_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SID_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SLE_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SNG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SOM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SUA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SUD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TIG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TNZ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TOG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TOO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TOU_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TRZ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TSW_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_WAD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_WRI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_WOL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_XHO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ZAM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_DJA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_FJN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GMJ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GNG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HNN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HUI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_INO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KCH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KLM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KMT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KTI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LAN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LXA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MAL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MLY_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SHA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SLW_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SAK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SUL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SWK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SZC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TWN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CHO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KAG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_RYU_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SAT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SEN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TKG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TOS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_YZW_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_AOT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_FIJ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SNZ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TGA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PPG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_VTU_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SMO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ARA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BYE_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PLC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_UBD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_DEN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_FIN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NOR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SCA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SWE_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BEL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CAT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_FLA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_IRE_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NET_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_POR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SCO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SPA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_WLL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ANH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BAD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BAV_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BRA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BRE_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_COB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_DZG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_FRM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HAM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HAN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HES_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HEK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HOL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LIP_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LUB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LUX_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MEC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MEI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NAS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NGF_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_OLD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SAX_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SCH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SGF_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_WEI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_WUR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LOM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LUC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MOD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PAP_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PAR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SAR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SIC_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TRE_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TUS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_VEN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BOH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KRA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CRI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_EST_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HUN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LIT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LAT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_POL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SLV_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SWI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_RUT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SIE_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_UKR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CZH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ALB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BOS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BUL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CRE_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CRO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CYP_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GRE_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ION_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MOL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MNT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ROM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SER_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SLO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TUR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_WAL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_YUG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ALD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_CNG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_EGY_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ETH_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MAD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LIB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MOR_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NAL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ORA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SAF_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_SOK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_RHO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TRI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TRN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_TUN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ZAN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ZUL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ABU_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_AFG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_ARM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_AZB_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BUK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GEO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HDJ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_IRQ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KHI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KOK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_MUG_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_NEJ_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_OMA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_PER_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_YEM_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HND_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_AWA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BAS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BER_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BHO_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BIK_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_BUN_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_GWA_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_HYD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_IND_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_JAI_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_JAS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_JOD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KAL_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KAS_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_KUT_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
release_puppet_LAD_desc;Hope you know what puppet this is because I'm not gonna tell you (that would be way too much localization).;;;;;;;;;;;;;x,,
